             x               y
     0.00265511       0.655477
       0.554888       0.536546
       0.291543       0.207404
       0.574908       0.654134
       0.790765       0.999512
       0.792322       0.832087
       0.932371      0.0504776
       0.706107       0.408063
       0.699759       0.920469
       0.605304        0.10712
        0.64098       0.295785
       0.938932       0.557421
       0.446486       0.881069
        0.76574       0.565538
       0.247566       0.128483
        0.69039       0.933226
       0.291849       0.836848
       0.192145      0.0961028
       0.151769       0.150456
       0.752617        0.36607
       0.122868       0.990081
        0.68804      0.0581683
       0.967284       0.446547
      0.0936308       0.283914
       0.659719       0.168584
       0.804956       0.691488
       0.291208        0.27607
       0.783227       0.934629
       0.787652       0.829798
       0.830927       0.151372
       0.598773       0.389203
      0.0434889        0.23365
      0.0141606       0.689444
       0.903745       0.169103
       0.262734       0.968352
        0.42494       0.236732
      0.0510269       0.975646
       0.249184       0.336863
        0.69805       0.194525
       0.106967       0.237526
       0.521195       0.307779
       0.544359      0.0178533
       0.631214       0.438948
       0.323893       0.490219
       0.790948       0.200385
       0.405896       0.881741
        0.49501      0.0791345
       0.915616       0.557268
       0.926786       0.191961
       0.003296      0.0643941
       0.947874       0.940641
     0.00323496       0.281991
       0.777703       0.599017
       0.797296        0.95352
       0.518418       0.363109
       0.790307       0.386273
       0.181951       0.894925
       0.402844       0.598315
       0.375134       0.892087
       0.488021       0.693197
       0.299326       0.713797
       0.577807       0.745079
       0.220771        0.59505
       0.366466       0.974639
      0.0679342       0.479476
       0.335887       0.497055
        0.31193     0.00305185
       0.930204       0.423994
       0.786431       0.659291
       0.185125        0.59975
       0.603504       0.677084
       0.219001       0.753929
       0.820948       0.643117
       0.491073       0.350993
      0.0183111       0.399335
       0.233741        0.91879
       0.437147        0.24723
       0.965087       0.136204
       0.841731       0.989868
       0.487197       0.462508
       0.757286       0.843196
       0.277688       0.588397
       0.240883       0.747734
       0.679647       0.491073
       0.842189       0.111728
       0.796747       0.373516
       0.909543       0.517563
       0.499802       0.270302
       0.898343       0.421766
       0.450789       0.600421
       0.837397       0.380963
       0.550676         0.4485
       0.609882       0.834132
       0.717368       0.856166
       0.204749       0.972869
       0.400067       0.903989
       0.595599       0.730674
       0.736167       0.866054
        0.40202       0.422895
       0.756706       0.217841
       0.991089      0.0679647
       0.547411       0.778954
       0.174108       0.921934
       0.770684       0.771691
       0.155583       0.256478
       0.455153      0.0772423
       0.890225       0.913327
       0.459487       0.470077
       0.504257       0.664174
       0.515549       0.112156
       0.938078       0.909482
       0.258675      0.0883206
        0.46498       0.745628
       0.149998       0.263802
       0.243751       0.933103
       0.697745       0.245216
       0.560503       0.795831
       0.883663       0.726432
       0.916013       0.583728
        0.20072    0.000427259
       0.615436       0.329173
       0.208502       0.918485
      0.0158391       0.729087
      0.0121769      0.0774865
      0.0883511      0.0833155
       0.571825       0.517777
       0.451094       0.821467
       0.247841       0.711173
       0.528764       0.648091
       0.489242       0.121769
       0.995911       0.839167
      0.0704367       0.120243
       0.159093       0.719352
       0.783288        0.53264
       0.435286       0.852901
       0.990509       0.605304
       0.581805       0.977996
       0.946471       0.667287
       0.834712        0.21717
       0.292062       0.271004
       0.611438       0.593799
       0.629566      0.0927763
       0.934477       0.386792
       0.583605       0.374248
       0.231513        0.35432
       0.255074       0.186316
       0.669393       0.358074
       0.473617       0.296396
       0.676778       0.418867
       0.755333       0.920469
       0.813257       0.735466
       0.371593       0.141118
       0.639943       0.697287
       0.435804       0.273171
       0.748375       0.422773
       0.413617       0.957152
